Lake_Name,Lake_ID,Nearest_Town,County,State
Helene,nhd_71004500,Lake Fremont,Sherburne,MN
Diann,nhd_71004600,Lake Fremont,Sherburne,MN
Unnamed,nhd_71004900,Lake Fremont,Sherburne,MN
Unnamed,nhd_71005000,Lake Fremont,Sherburne,MN
Unnamed,nhd_71005100,Lake Fremont,Sherburne,MN
Lake of the Woods,nhd_71005300,UNKNOWN,Sherburne,MN
Unnamed,nhd_71005400,Princeton,Sherburne,MN
Elk,nhd_71005500,Zimmerman,Sherburne,MN
Birch,nhd_71005700,Big Lake,Sherburne,MN
Beaudry,nhd_71006200,UNKNOWN,Sherburne,MN
Preusse,nhd_71006300,UNKNOWN,Sherburne,MN
Unnamed,nhd_71006500,UNKNOWN,Sherburne,MN
Eagle,nhd_71006700,Big Lake,Sherburne,MN
Ann,nhd_71006900,Orrock,Sherburne,MN
Unnamed,nhd_71007700,Lake Fremont,Sherburne,MN
Rice,nhd_71007800,Orrock,Sherburne,MN
Unnamed,nhd_71008000,UNKNOWN,Sherburne,MN
Mitchell,nhd_71008100,Big Lake,Sherburne,MN
Big,nhd_71008200,Big Lake,Sherburne,MN
Keller,nhd_71008300,UNKNOWN,Sherburne,MN
Big Mud,nhd_71008500,Orrock,Sherburne,MN
Unnamed,nhd_71008600,UNKNOWN,Sherburne,MN
Unnamed,nhd_71008700,Orrock,Sherburne,MN
Unnamed,nhd_71008900,UNKNOWN,Sherburne,MN
Bucks,nhd_71009300,Salida,Sherburne,MN
Thompson,nhd_71009600,Salida,Sherburne,MN
Blacks,nhd_71009700,Big Lake,Sherburne,MN
Beulah Pond,nhd_71010100,UNKNOWN,Sherburne,MN
Unnamed,nhd_71010400,UNKNOWN,Sherburne,MN
Danzel Slough,nhd_71010500,Orrock,Sherburne,MN
Clitty,nhd_71011600,Becker,Sherburne,MN
Boyd,nhd_71011800,Santiago,Sherburne,MN
Eilers,nhd_71011900,Clear Lake,Sherburne,MN
Unnamed,nhd_71012000,UNKNOWN,Sherburne,MN
Camp,nhd_71012300,Clear Lake,Sherburne,MN
Elk,nhd_71014100,Clear Lake,Sherburne,MN
Rice,nhd_71014200,Briggs Lake,Sherburne,MN
Julia,nhd_71014500,Clear Lake,Sherburne,MN
Briggs,nhd_71014600,Clear Lake,Sherburne,MN
Rush,nhd_71014700,Clear Lake,Sherburne,MN
Unnamed,nhd_71014800,Clear Lake,Sherburne,MN
Stickney,nhd_71014900,Clear Lake,Sherburne,MN
Fish,nhd_71015000,Clearwater,Sherburne,MN
Unnamed,nhd_71015200,Clearwater,Sherburne,MN
Clear,nhd_71015300,Clearwater,Sherburne,MN
Unnamed,nhd_71015400,Clear Lake,Sherburne,MN
Unnamed,nhd_71015500,Clear Lake,Sherburne,MN
Pickerel,nhd_71015800,Cable,Sherburne,MN
Long,nhd_71015900,Cable,Sherburne,MN
Unnamed,nhd_71016500,Cable,Sherburne,MN
Round,nhd_71016700,Cable,Sherburne,MN
Unnamed,nhd_71017300,Lake Fremont,Sherburne,MN
Unnamed,nhd_71018200,UNKNOWN,Sherburne,MN
Unnamed,nhd_71021400,UNKNOWN,Sherburne,MN
Unnamed,nhd_71021600,Clear Lake,Sherburne,MN
Unnamed,nhd_71022500,UNKNOWN,Sherburne,MN
Unnamed,nhd_71023700,UNKNOWN,Sherburne,MN
Unnamed,nhd_71025100,UNKNOWN,Sherburne,MN
Unnamed,nhd_71032900,UNKNOWN,Sherburne,MN
Unnamed,nhd_71034200,UNKNOWN,Sherburne,MN
Unnamed,nhd_71036100,UNKNOWN,Sherburne,MN
Forest Pond,nhd_71036900,UNKNOWN,Sherburne,MN
Kerry,nhd_72000600,Assumption,Sibley,MN
Silver,nhd_72001300,Arlington,Sibley,MN
Washington,nhd_72001700,Assumption,Sibley,MN
Erin,nhd_72001800,Green Isle,Sibley,MN
Curran,nhd_72002300,Green Isle,Sibley,MN
Schauer,nhd_72002500,Green Isle,Sibley,MN
Unnamed,nhd_72002700,UNKNOWN,Sibley,MN
Severance,nhd_72003000,Green Isle,Sibley,MN
Rice,nhd_72003600,UNKNOWN,Sibley,MN
Duff,nhd_72003800,UNKNOWN,Sibley,MN
Altnow,nhd_72003900,Gaylord,Sibley,MN
Weimann,nhd_72004000,Arlington,Sibley,MN
Beatty,nhd_72004100,Gaylord,Sibley,MN
Titlow,nhd_72004200,Gaylord,Sibley,MN
Mud,nhd_72004500,Gaylord,Sibley,MN
Unnamed,nhd_72004600,UNKNOWN,Sibley,MN
Unnamed (east portion),nhd_72004601,UNKNOWN,Sibley,MN
Kirby,nhd_72004700,New Auburn,Sibley,MN
Schilling,nhd_72004900,New Auburn,Sibley,MN
High Island,nhd_72005000,New Auburn,Sibley,MN
High Island (Main Basin),nhd_72005001,UNKNOWN,Sibley,MN
High Island (Thin S Bay),nhd_72005002,UNKNOWN,Sibley,MN
Mud,nhd_72005100,UNKNOWN,Sibley,MN
Fadden,nhd_72005200,UNKNOWN,Sibley,MN
Hahn,nhd_72005400,New Auburn,Sibley,MN
Unnamed,nhd_72005600,UNKNOWN,Sibley,MN
Mud,nhd_72005700,New Auburn,Sibley,MN
Indian,nhd_72006600,Winthrop,Sibley,MN
Sand,nhd_72006900,Winthrop,Sibley,MN
Clear,nhd_72008900,Saint George,Sibley,MN
Swan,nhd_72009300,UNKNOWN,Sibley,MN
Mud,nhd_72009500,Gibbon,Sibley,MN
Dallas,nhd_73000100,Clearwater,Stearns,MN
Feldges,nhd_73000200,Clearwater,Stearns,MN
Maria,nhd_73000300,Clearwater,Stearns,MN
Long,nhd_73000400,Clearwater,Stearns,MN
Hinz,nhd_73000500,Clearwater,Stearns,MN
Crooked,nhd_73000600,Clearwater,Stearns,MN
Quinn,nhd_73000700,Clearwater,Stearns,MN
Hulbert,nhd_73000800,Clearwater,Stearns,MN
Bunt,nhd_73001000,Clearwater,Stearns,MN
Warner,nhd_73001100,Clearwater,Stearns,MN
Fuller,nhd_73001200,Clearwater,Stearns,MN
Marie,nhd_73001400,Fairhaven,Stearns,MN
Otter,nhd_73001500,Fairhaven,Stearns,MN
Unnamed,nhd_73001600,Luxemburg,Stearns,MN
Unnamed,nhd_73001700,Clearwater,Stearns,MN
Laura,nhd_73002000,Fairhaven,Stearns,MN
Mund,nhd_73002200,Saint Augusta,Stearns,MN
Beaver,nhd_73002300,Luxemburg,Stearns,MN
Unnamed,nhd_73002600,Luxemburg,Stearns,MN
Unnamed,nhd_73002700,Luxemburg,Stearns,MN
Unnamed,nhd_73002900,Saint Cloud,Stearns,MN
Bakers,nhd_73003100,Sartell,Stearns,MN
Davenport,nhd_73003200,UNKNOWN,Stearns,MN
Unnamed,nhd_73003300,UNKNOWN,Stearns,MN
Willow,nhd_73003400,Kimball,Stearns,MN
School Section,nhd_73003500,Kimball,Stearns,MN
Pearl,nhd_73003700,Cold Spring,Stearns,MN
Carnelian,nhd_73003800,Kimball,Stearns,MN
Island,nhd_73004200,Saint Nicholas,Stearns,MN
Days,nhd_73004300,Kimball,Stearns,MN
Murray,nhd_73004400,Kimball,Stearns,MN
Swamp,nhd_73004600,UNKNOWN,Stearns,MN
Fiecke Marsh,nhd_73004700,Watkins,Stearns,MN
Marty,nhd_73004900,UNKNOWN,Stearns,MN
Pleasant,nhd_73005100,Pleasant Lake,Stearns,MN
Unnamed,nhd_73005400,Rockville,Stearns,MN
Grand,nhd_73005500,Coldspring,Stearns,MN
Rausch,nhd_73005700,Marty,Stearns,MN
Unnamed,nhd_73005800,UNKNOWN,Stearns,MN
Unnamed,nhd_73006200,Saint Joseph,Stearns,MN
Unnamed,nhd_73006300,Saint Joseph,Stearns,MN
Kraemer,nhd_73006400,Saint Joseph,Stearns,MN
The Great Belclair Marsh,nhd_73006700,UNKNOWN,Stearns,MN
Mud,nhd_73006800,Pleasant Lake,Stearns,MN
Swamp,nhd_73006900,Collegeville,Stearns,MN
Watab,nhd_73007000,Five Points,Stearns,MN
Lower Watab,nhd_73007100,Five Points,Stearns,MN
Rossier,nhd_73007200,Saint Joseph,Stearns,MN
Goodners,nhd_73007600,Cold Spring,Stearns,MN
Fink,nhd_73007800,Saint Nicholas,Stearns,MN
Mud,nhd_73008100,Jacobs Prairie,Stearns,MN
Schneider,nhd_73008200,Richmond,Stearns,MN
Great Northern,nhd_73008300,Cold Spring,Stearns,MN
Unnamed,nhd_73008400,Cold Spring,Stearns,MN
Byer,nhd_73008500,Cold Spring,Stearns,MN
Knaus,nhd_73008600,Cold Spring,Stearns,MN
Krays,nhd_73008700,Cold Spring,Stearns,MN
Bolfing,nhd_73008800,Cold Spring,Stearns,MN
Zumwalde,nhd_73008900,Richmond,Stearns,MN
Stump,nhd_73009100,Collegeville,Stearns,MN
Sagatagan,nhd_73009200,Collegeville,Stearns,MN
Schuman,nhd_73009600,Avon,Stearns,MN
Kreigle,nhd_73009700,Avon,Stearns,MN
Pitts,nhd_73009800,Avon,Stearns,MN
Minnie,nhd_73009900,Avon,Stearns,MN
Kalla,nhd_73010000,Avon,Stearns,MN
Schmid,nhd_73010100,Avon,Stearns,MN
Big Watab,nhd_73010200,Avon,Stearns,MN
Island,nhd_73010400,Collegeville,Stearns,MN
Long,nhd_73010500,Collegeville,Stearns,MN
Big Fish,nhd_73010600,Cold Spring,Stearns,MN
Long,nhd_73010700,Jacobs Prairie,Stearns,MN
Little Watab,nhd_73010900,Jacobs Prairie,Stearns,MN
Eagle,nhd_73011200,Richmond,Stearns,MN
Big Spunk,nhd_73011700,Avon,Stearns,MN
Pelican,nhd_73011800,Saint Anna,Stearns,MN
Ochotto,nhd_73012200,Avon,Stearns,MN
Lower Spunk,nhd_73012300,Avon,Stearns,MN
Kepper,nhd_73012400,Avon,Stearns,MN
Achman,nhd_73012500,Collegeville,Stearns,MN
Anna,nhd_73012600,Avon,Stearns,MN
Linneman,nhd_73012700,Avon,Stearns,MN
Middle Spunk,nhd_73012800,Avon,Stearns,MN
Minnie,nhd_73012900,Avon,Stearns,MN
Lueken,nhd_73013100,Richmond,Stearns,MN
Thein,nhd_73013200,Richmond,Stearns,MN
Cedar Island,nhd_73013300,Richmond,Stearns,MN
Cedar Island (Main Bay),nhd_73013301,UNKNOWN,Stearns,MN
Cedar Island (Mud Lk),nhd_73013302,UNKNOWN,Stearns,MN
Cedar Island (Koetter Lk),nhd_73013303,UNKNOWN,Stearns,MN
Cedar Island (East Lk),nhd_73013304,UNKNOWN,Stearns,MN
Cedar Island (Little),nhd_73013305,Other,Stearns,MN
Pine,nhd_73013600,Saint Anna,Stearns,MN
Two Rivers,nhd_73013800,Holdingford,Stearns,MN
Long,nhd_73013900,Richmond,Stearns,MN
Deep,nhd_73014100,Richmond,Stearns,MN
Pirz,nhd_73014400,Roscoe (Stearns),Stearns,MN
North Brown's,nhd_73014700,Eden Valley,Stearns,MN
South Brown's,nhd_73014800,Eden Valley,Stearns,MN
Eden,nhd_73015000,Eden Valley,Stearns,MN
Vails,nhd_73015100,Eden Valley,Stearns,MN
Becker,nhd_73015600,Richmond,Stearns,MN
Horseshoe,nhd_73015700,Richmond,Stearns,MN
Big,nhd_73015900,Richmond,Stearns,MN
Henry,nhd_73016000,Albany,Stearns,MN
Mud,nhd_73016100,Albany,Stearns,MN
Japp,nhd_73016500,Albany,Stearns,MN
Koop,nhd_73016600,Farming,Stearns,MN
Little Rice,nhd_73016700,Farming,Stearns,MN
Big Rice,nhd_73016800,Farming,Stearns,MN
Kranz,nhd_73016900,Farming,Stearns,MN
Clear,nhd_73017200,Cold Spring,Stearns,MN
School,nhd_73017300,Richmond,Stearns,MN
Sand,nhd_73017500,Albany,Stearns,MN
North,nhd_73017700,Albany,Stearns,MN
St. Anna,nhd_73018300,Saint Rosa,Stearns,MN
Voss,nhd_73018500,Saint Anthony (Stearns),Stearns,MN
Unnamed,nhd_73018900,UNKNOWN,Stearns,MN
Bear,nhd_73019000,Saint Anthony (Stearns),Stearns,MN
Fish,nhd_73019100,Saint Anthony (Stearns),Stearns,MN
Beautiful,nhd_73019300,Saint Francis (Stearns),Stearns,MN
Rice,nhd_73019600,Paynesville,Stearns,MN
Sand,nhd_73019900,Albany,Stearns,MN
Koronis,nhd_73020000,UNKNOWN,Stearns,MN
Mud,nhd_73020001,Paynesville,Stearns,MN
Koronis (main lake),nhd_73020002,Paynesville,Stearns,MN
Gravel,nhd_73020400,Farming,Stearns,MN
Unnamed,nhd_73020500,New Munich,Stearns,MN
Uhlenkolts,nhd_73020800,Freeport,Stearns,MN
Frevels,nhd_73021000,New Munich,Stearns,MN
Maria,nhd_73021500,New Munich,Stearns,MN
Getchell,nhd_73021700,New Munich,Stearns,MN
Freeport,nhd_73021800,Freeport,Stearns,MN
Lovell,nhd_73021900,Saint Rosa,Stearns,MN
Mud,nhd_73022000,Saint Rosa,Stearns,MN
Unnamed,nhd_73022200,Saint Rosa,Stearns,MN
Mud,nhd_73022500,Saint Rosa,Stearns,MN
Cedar,nhd_73022600,Saint Rosa,Stearns,MN
Long,nhd_73023100,Saint Rosa,Stearns,MN
Kings,nhd_73023300,Freeport,Stearns,MN
Unnamed,nhd_73023500,UNKNOWN,Stearns,MN
Henry,nhd_73023700,Lake Henry,Stearns,MN
Isabelle,nhd_73023900,Meire Grove,Stearns,MN
Black Oak,nhd_73024100,New Munich,Stearns,MN
Ellering,nhd_73024400,Greenwald,Stearns,MN
Unnamed,nhd_73024500,Meire Grove,Stearns,MN
Sylvia,nhd_73024900,Ward Springs,Stearns,MN
Melrose,nhd_73025100,Melrose,Stearns,MN
Melrose (Southeast Basin),nhd_73025101,UNKNOWN,Stearns,MN
Melrose (Northwest Basin),nhd_73025102,UNKNOWN,Stearns,MN
Cedar,nhd_73025500,Spaulding,Stearns,MN
George,nhd_73025800,Spring Hill,Stearns,MN
Unger-Schlogel Slough,nhd_73026300,UNKNOWN,Stearns,MN
Isabelle,nhd_73026500,Meire Grove,Stearns,MN
Unnamed,nhd_73026600,UNKNOWN,Stearns,MN
Unnamed,nhd_73026900,UNKNOWN,Stearns,MN
McCormic,nhd_73027300,Sauk Centre,Stearns,MN
South Twin,nhd_73027600,Spaulding,Stearns,MN
Unnamed,nhd_73027700,Padua,Stearns,MN
Tamarack,nhd_73027800,Brooten,Stearns,MN
Fish,nhd_73028100,Belgrade (Stearns),Stearns,MN
Raymond,nhd_73028500,Padua,Stearns,MN
Bankers,nhd_73028600,Padua,Stearns,MN
Unnamed,nhd_73029100,UNKNOWN,Stearns,MN
Grass,nhd_73029400,UNKNOWN,Stearns,MN
Unnamed,nhd_73030100,Avon,Stearns,MN
Unnamed,nhd_73030600,Avon,Stearns,MN
Unnamed,nhd_73031700,Rockville,Stearns,MN
Unnamed,nhd_73033000,Saint Anthony (Stearns),Stearns,MN
Giese Marsh,nhd_73033600,UNKNOWN,Stearns,MN
Unnamed,nhd_73035600,UNKNOWN,Stearns,MN
Unnamed,nhd_73035700,Jacobs Prairie,Stearns,MN
Unnamed,nhd_73036300,Jacobs Prairie,Stearns,MN
Unnamed,nhd_73036900,Jacobs Prairie,Stearns,MN
Unnamed,nhd_73038200,UNKNOWN,Stearns,MN
Wensman Marsh,nhd_73039200,UNKNOWN,Stearns,MN
Unnamed,nhd_73042200,UNKNOWN,Stearns,MN
Unnamed,nhd_73042700,UNKNOWN,Stearns,MN
Unnamed,nhd_73042800,UNKNOWN,Stearns,MN
Unnamed,nhd_73046900,UNKNOWN,Stearns,MN
Unnamed,nhd_73047100,UNKNOWN,Stearns,MN
Unnamed,nhd_73048000,Luxemburg,Stearns,MN
Unnamed,nhd_73049500,New Munich,Stearns,MN
Unnamed,nhd_73050300,UNKNOWN,Stearns,MN
Unnamed,nhd_73051900,UNKNOWN,Stearns,MN
Unnamed,nhd_73054800,UNKNOWN,Stearns,MN
Unnamed,nhd_73055900,UNKNOWN,Stearns,MN
Unnamed,nhd_73056000,UNKNOWN,Stearns,MN
Unnamed,nhd_73056100,UNKNOWN,Stearns,MN
Unnamed,nhd_73057200,UNKNOWN,Stearns,MN
Unnamed,nhd_73057900,UNKNOWN,Stearns,MN
Unnamed,nhd_73059000,Eden Valley,Stearns,MN
Unnamed,nhd_73059100,UNKNOWN,Stearns,MN
Unnamed,nhd_73059400,UNKNOWN,Stearns,MN
Unnamed,nhd_73059600,UNKNOWN,Stearns,MN
Unnamed,nhd_73059800,UNKNOWN,Stearns,MN
Unnamed,nhd_73060100,UNKNOWN,Stearns,MN
George,nhd_73061100,Saint Cloud,Stearns,MN
Doll Pond,nhd_73061400,UNKNOWN,Stearns,MN
Melrose Deep Quarry,nhd_73070100,Waite Park,Stearns,MN
Eleven Quarry,nhd_73070300,Waite Park,Stearns,MN
Melrose Red Quarry,nhd_73070400,Waite Park,Stearns,MN
Oberg Quarry,nhd_73070600,Waite Park,Stearns,MN
Thielman Quarry,nhd_73070900,Waite Park,Stearns,MN
Trabetusky Quarry,nhd_73071000,Waite Park,Stearns,MN
Nine Quarry,nhd_73071100,Waite Park,Stearns,MN
Horseshoe Quarry,nhd_73071400,Waite Park,Stearns,MN
Fourteen Quarry,nhd_73071500,UNKNOWN,Stearns,MN
Fifteen Quarry,nhd_73071600,UNKNOWN,Stearns,MN
Benzy Quarry,nhd_73071900,Waite Park,Stearns,MN
Heritage Center Ponds,nhd_73075200,Waite Park,Stearns,MN
Rockpile Pond,nhd_73076800,Waite Park,Stearns,MN
Rice,nhd_74000100,Rice Lake (Steele),Steele,MN
Oak Glen,nhd_74000400,UNKNOWN,Steele,MN
Rickert,nhd_74000600,Union,Steele,MN
Kohlmeier,nhd_74001900,Owatonna,Steele,MN
Beaver,nhd_74002300,Ellendale,Steele,MN
Swan,nhd_74003600,Deerfield,Steele,MN
Chase Pond,nhd_74006700,Owatonna,Steele,MN
Unnamed,nhd_75000100,UNKNOWN,Stevens,MN
Cyrus,nhd_75000200,Cyrus,Stevens,MN
Page,nhd_75001900,Hancock,Stevens,MN
Long,nhd_75002400,Cyrus,Stevens,MN
Bjork,nhd_75003400,Cyrus,Stevens,MN
Scandia,nhd_75003600,Cyrus,Stevens,MN
Moore,nhd_75003700,Cyrus,Stevens,MN
Hanson,nhd_75004100,Cyrus,Stevens,MN
Hanse,nhd_75004500,Cyrus,Stevens,MN
Charlotte,nhd_75004600,Cyrus,Stevens,MN
Unnamed,nhd_75004900,UNKNOWN,Stevens,MN
North Pomme de Terre,nhd_75006100,Donnelly,Stevens,MN
Middle Pomme de Terre,nhd_75007400,Donnelly,Stevens,MN
Perkins,nhd_75007500,Donnelly,Stevens,MN
Unnamed,nhd_75008000,Cyrus,Stevens,MN
Unnamed,nhd_75008800,Donnelly,Stevens,MN
Pomme de Terre Reservoir,nhd_75009600,Morris,Stevens,MN
Crystal,nhd_75009700,Morris,Stevens,MN
North Maughan,nhd_75011600,Morris,Stevens,MN
South Maughan,nhd_75011700,UNKNOWN,Stevens,MN
Unnamed,nhd_75014900,Donnelly,Stevens,MN
Unnamed,nhd_75015500,UNKNOWN,Stevens,MN
Harstad Slough,nhd_75016100,Donnelly,Stevens,MN
Silver,nhd_75016400,Donnelly,Stevens,MN
Unnamed,nhd_75016700,Alberta,Stevens,MN
Unnamed,nhd_75016800,UNKNOWN,Stevens,MN
Unnamed,nhd_75018800,UNKNOWN,Stevens,MN
Clear,nhd_75019200,Alberta,Stevens,MN
Unnamed,nhd_75019400,UNKNOWN,Stevens,MN
Hattie,nhd_75020000,Alberta,Stevens,MN
Flax,nhd_75020100,Alberta,Stevens,MN
Gorder,nhd_75020300,Alberta,Stevens,MN
Unnamed,nhd_75020500,Alberta,Stevens,MN
Unnamed,nhd_75020900,Alberta,Stevens,MN
Unnamed,nhd_75022800,UNKNOWN,Stevens,MN
Unnamed,nhd_75023100,UNKNOWN,Stevens,MN
Unnamed,nhd_75024100,Donnelly,Stevens,MN
Unnamed,nhd_75025800,UNKNOWN,Stevens,MN
Unnamed,nhd_75026700,Donnelly,Stevens,MN
Unnamed,nhd_75026800,Donnelly,Stevens,MN
Unnamed,nhd_75027300,UNKNOWN,Stevens,MN
Fish,nhd_75027700,Donnelly,Stevens,MN
Gravel,nhd_75029100,Chokio,Stevens,MN
Unnamed,nhd_75030300,Herman,Stevens,MN
Mud,nhd_75031000,Donnelly,Stevens,MN
Unnamed,nhd_75031900,UNKNOWN,Stevens,MN
Unnamed,nhd_75034800,UNKNOWN,Stevens,MN
Unnamed,nhd_75035400,UNKNOWN,Stevens,MN
Unnamed,nhd_75037800,UNKNOWN,Stevens,MN
Unnamed,nhd_75039300,Donnelly,Stevens,MN
Unnamed,nhd_76000900,UNKNOWN,Swift,MN
Unnamed,nhd_76001000,Sunburg,Swift,MN
Unnamed,nhd_76001200,UNKNOWN,Swift,MN
Unnamed,nhd_76001600,UNKNOWN,Swift,MN
Unnamed,nhd_76001700,Sunburg,Swift,MN
